County,Percent 2020,Percent 2010,Percent 2000,Percent 1990,Percent 1980
"Decatur County, Iowa",3.66,2.31,3.07,3,5.55
"Curry County, Oregon",3.65,6.98,0.47,7.07,8.89
"Graham County, North Carolina",3.65,0.71,1.11,0.33,
"Lincoln County, Wyoming",3.64,3.29,11.27,13.51,8.09
"Hutchinson County, Texas",3.64,4.06,7.13,4.93,5.7
"Muscogee County, Georgia",3.63,4.6,3.64,2.76,3.49
"Knox County, Illinois",3.62,6.32,10.35,10.32,7.66
"Hancock County, Maine",3.62,4.64,12.15,7.34,6.07
"Washington County, Mississippi",3.62,3.7,3.92,5.31,5.74
"Watauga County, North Carolina",3.62,1.34,2.55,2.12,1.29
"Maury County, Tennessee",3.62,4.82,5.12,1.95,0.72
"Cullman County, Alabama",3.61,5.74,2.41,3.99,3.24
"Bourbon County, Kentucky",3.6,4.47,4.46,4.16,3.42
"Coke County, Texas",3.59,9.04,1.53,2.98,0
"Calhoun County, Mississippi",3.59,0.57,0.35,,
"Raleigh County, West Virginia",3.58,2.14,2.87,2.54,2.6
"Scott County, Kentucky",3.58,4.22,4.09,2.72,2
"Crittenden County, Kentucky",3.57,2.56,1.78,1.54,0.93
"Cass County, Minnesota",3.56,9.87,11.33,11.4,13.44
"Taylor County, Kentucky",3.54,4.14,5.09,3.95,4.44
"Craighead County, Arkansas",3.53,2.56,4.22,2.28,2.54
"Carroll County, Arkansas",3.53,3.46,4.87,1.18,2.17
"Prince George County, Virginia",3.53,3.5,2.31,3.58,0
"Wrangell City and Borough, Alaska",3.53,12.66,,,
"Clearwater County, Minnesota",3.52,4.14,6.57,6.54,6.28
"Coahoma County, Mississippi",3.52,3.58,3.74,4.01,3.94
"Jefferson County, Illinois",3.52,3.63,6.03,5.4,3.93
"Granville County, North Carolina",3.52,0.99,0.18,0.4,0.4
"Emporia city, Virginia",3.52,1.54,1.32,,
"Baldwin County, Georgia",3.51,2.41,2.01,2.28,2.31
"Preston County, West Virginia",3.5,4.02,6.79,4.36,3.59
"Pike County, Mississippi",3.5,3.6,2.79,2.8,2.32
"Walton County, Georgia",3.5,1.27,1.24,0.7,0.56
"Jackson County, Georgia",3.5,0.44,0.66,0.17,
"Pickens County, South Carolina",3.49,2.41,2.56,1.68,1.29
"Blount County, Alabama",3.49,8.28,0.74,0.25,
"Sheridan County, North Dakota",3.48,2.27,2.11,4.47,4.36
"Bolivar County, Mississippi",3.48,2.72,3,2.89,3.45
"Shelby County, Alabama",3.47,1.48,1.02,0.37,0.38
"Haines Borough, Alaska",3.46,7.38,11.5,4.96,8.81
"McLean County, Kentucky",3.46,2.57,2.04,3.58,3.4
"Crawford County, Arkansas",3.46,2.04,2.55,1.22,1.08
"Cherokee County, Oklahoma",3.46,1.7,1.09,1.01,0.26
"Lawrence County, Indiana",3.44,4.06,5.53,4.45,4.27
"Marion County, Ohio",3.42,3.76,4.32,6.41,8.34
"Coshocton County, Ohio",3.41,3.66,4.37,5.67,6.57
"Carlisle County, Kentucky",3.4,4,4.32,5.92,6.38
"Union County, Indiana",3.4,6.99,8.3,5.16,4.52
"San Juan County, Colorado",3.4,23.89,20.07,26.85,
"Billings County, North Dakota",3.39,4.47,0.56,7.67,34.36
"Baca County, Colorado",3.39,5.28,4.43,8.78,5.07
"Clarendon County, South Carolina",3.39,1.03,1.01,0.4,0.31
"Tyler County, Texas",3.36,4.36,2.67,3,2.47
"Isle of Wight County, Virginia",3.36,2.21,1.65,,
"Nicholas County, West Virginia",3.35,1.68,2.31,2.01,1.48
"Albemarle County, Virginia",3.34,0.17,3.42,4.89,3.46
"Hardin County, Ohio",3.33,5.61,5.57,3.8,4.33
"Putnam County, West Virginia",3.32,2.12,3.04,2.4,0.24
"Bullitt County, Kentucky",3.31,4.11,5.18,8.38,10.15
"Vermilion County, Illinois",3.3,4.66,7.01,9.7,9.19
"Anderson County, South Carolina",3.3,1.52,0.86,0.84,0.89
"Alcona County, Michigan",3.29,7.3,9.05,11.58,8.1
"McPherson County, Kansas",3.28,3.08,3.05,4.38,5.44
"Barry County, Michigan",3.27,4.53,6.75,4.81,5.01
"Stanly County, North Carolina",3.27,0.62,1.3,0.82,1.01
"Franklin County, Kentucky",3.26,3.88,6.21,5.33,5.98
"Johnson County, Missouri",3.26,3.45,3.53,3.33,3.27
"Lawrence County, Ohio",3.25,3.09,3.11,3.2,4.38
"Skamania County, Washington",3.25,5.65,7.29,5.69,3.01
"Stafford County, Virginia",3.25,4.88,8.7,4.08,2.43
"Red River County, Texas",3.25,0.72,0.67,0.82,0.6
"Upshur County, West Virginia",3.24,2.36,1.24,2.65,1.62
"Stephens County, Georgia",3.23,2.05,2.04,1.29,1.25
"Bedford County, Tennessee",3.23,2,1.16,0.87,0.83
"Bradley County, Arkansas",3.22,3.38,2.45,0.17,0.33
"Jasper County, Texas",3.21,5.35,4.14,3.45,2.09
"East Carroll Parish, Louisiana",3.2,1.98,1.8,3.66,3.06
"Tyrrell County, North Carolina",3.2,0.5,0.22,0.31,0.6
"Fayette County, Tennessee",3.2,2.34,0.8,0.74,0.53
"Newberry County, South Carolina",3.2,0.67,1.69,0.47,0.3
"Coffee County, Tennessee",3.19,2.36,3.08,3.11,3.13
"Pleasants County, West Virginia",3.18,2.17,1.54,3.07,2.67
"Greenbrier County, West Virginia",3.17,2.19,3.54,1.92,1.87
"Yell County, Arkansas",3.16,8.11,1.76,0.88,0.82
"Barren County, Kentucky",3.16,1.67,0.73,0.41,0.39
"Garvin County, Oklahoma",3.16,1.49,2.19,1.24,0.37
"Clark County, Missouri",3.14,3.36,4.89,7,10.1
"Cumberland County, Tennessee",3.13,4.52,3.65,2.06,0.91
"Anson County, North Carolina",3.13,0.45,0.46,0.2,0.19
"Chicot County, Arkansas",3.12,4.45,4.31,3.18,3.08
"Hamilton County, Tennessee",3.12,3.77,3.22,3.2,2.87
"Hinds County, Mississippi",3.1,2.97,2.96,3.04,3.25
"Wabash County, Indiana",3.08,3.26,7.26,3.72,4.41
"Levy County, Florida",3.08,4.15,1.97,3.94,2.26
"Stafford County, Kansas",3.07,7.37,10.19,2.8,4.83
"Butler County, Missouri",3.07,5.01,3.48,3.57,3.57
"Columbia County, Florida",3.07,2.45,4.25,2.66,2.82
"Webster County, Kentucky",3.07,3.67,1.23,1.02,1.34
"Fannin County, Texas",3.06,2.78,10.25,1.71,0.67
"Aleutians West Census Area, Alaska",3.06,3.33,4.98,,
"Emery County, Utah",3.05,0.96,0.69,0.29,0.18
"Oscoda County, Michigan",3.04,9.69,5.6,8.12,8.34
"Linn County, Kansas",3.03,3.94,3.97,4.25,4.37
"Harper County, Kansas",3.01,18.23,17.56,10.11,7.84
"Fayette County, Ohio",3.01,2.15,2.31,2.64,3.65
"Washita County, Oklahoma",3,0.7,0.96,1.09,0.2
"Ashland County, Ohio",2.99,2.84,3.59,5.3,4.51
"Tuolumne County, California",2.97,26.6,9.94,16.66,7.44
"Pickaway County, Ohio",2.97,3.14,3.84,2.7,3.25
"Putnam County, Missouri",2.97,1.31,0.96,1.95,1.66
"Jones County, Mississippi",2.97,1.99,1.23,1.25,1.12
"Worth County, Iowa",2.97,5.13,4.69,3.75,
"Bradley County, Tennessee",2.96,1.88,1.94,1.98,1.47
"Cherokee County, Kansas",2.95,17.13,16.47,4.39,4.69
"Petersburg Borough, Alaska",2.94,2.36,,,
"Mercer County, Kentucky",2.92,3.98,2.8,2.14,2.37
"Cleveland County, North Carolina",2.92,0.81,1.11,0.95,0.6
"McIntosh County, Georgia",2.92,2.77,0.58,0.58,0.43
"Jackson County, Illinois",2.91,7.01,4.67,5.51,15.29
"Calloway County, Kentucky",2.91,2.32,2.32,2.05,1.89
"Shenandoah County, Virginia",2.91,3.27,2.61,0.73,0.73
"Carter County, Montana",2.9,8.36,14.78,8.98,10.23
"Franklin County, North Carolina",2.89,0.86,0.35,,
"McClain County, Oklahoma",2.88,2.54,3.71,1.23,2.43
"Beckham County, Oklahoma",2.87,5.09,7.73,7.85,6.91
"Calhoun County, Alabama",2.87,2.69,0.73,1.89,1.22
"Tuscaloosa County, Alabama",2.87,1.92,2.15,1.45,1.11
"Union County, Arkansas",2.87,1.61,1.37,1.71,0.93
"Major County, Oklahoma",2.87,0.7,1.18,1.74,0.34
"Stokes County, North Carolina",2.87,1.4,1.19,0.71,
"Lawrence County, Tennessee",2.86,2.87,4.79,3.59,4.81
"Uintah County, Utah",2.86,3.71,2.7,2.48,2.83
"Jackson County, South Dakota",2.85,35.96,17.82,13.77,12.89
"Madison County, North Carolina",2.85,1.3,1.4,0.78,0.27
"Butler County, Iowa",2.84,3.83,6.73,5.99,6.88
"Neshoba County, Mississippi",2.84,2.33,3.52,2.62,3.59
"Union Parish, Louisiana",2.84,1.93,1.18,0.72,0.28
"Osage County, Oklahoma",2.83,3.16,2.15,3.16,2.59
"Franklin County, Idaho",2.83,4.9,0.62,0.54,0.67
"Oneida County, Idaho",2.83,,0.34,0.57,0.46
"Bear Lake County, Idaho",2.82,1.65,1.09,2.22,1.95
"Washington County, North Carolina",2.82,1.55,0.79,0.59,0.61
"Iron County, Missouri",2.81,3.33,3.44,4.43,4.97
"Ballard County, Kentucky",2.81,2.12,2.78,2.54,2.39
"Saluda County, South Carolina",2.8,1.51,2.09,0.65,1.19
"Vernon County, Missouri",2.79,2.56,3.77,4.57,4.31
"McCurtain County, Oklahoma",2.79,0.65,1.82,0.65,0.57
"Botetourt County, Virginia",2.79,2.43,2.18,,
"Muskogee County, Oklahoma",2.78,3.52,2.88,2.2,2.48
"Crawford County, Michigan",2.76,5.22,10.19,9.38,12.49
"Del Norte County, California",2.75,5.54,20.36,13.69,12.93
"Kane County, Utah",2.75,3.4,2.48,1.84,2.24
"Shelby County, Texas",2.74,4.96,0.2,0.84,0.56
"Bibb County, Georgia",2.73,3.96,3.71,3.94,3.04
"Blount County, Tennessee",2.73,2.62,1.53,1.08,0.84
"Garrett County, Maryland",2.72,2.56,4.58,6.82,3.29
"Wexford County, Michigan",2.7,6.16,12.04,9.1,13.54
"Taylor County, West Virginia",2.7,2.34,3.44,3.06,3.98
"Van Zandt County, Texas",2.69,3.7,3.45,0.65,
"Preble County, Ohio",2.68,2,5.57,4.91,3.78
"Obion County, Tennessee",2.68,1.75,1.63,1.15,1.36
"Fulton County, Indiana",2.67,5.41,5.2,3.96,4.25
"Logan County, Illinois",2.66,7.53,12.41,19.9,13.02
"Hunt County, Texas",2.65,2.74,2.29,3.04,1.69
"McDuffie County, Georgia",2.65,2.62,2.8,1.74,0.38
"Blackford County, Indiana",2.63,3.13,5.9,5.07,7.18
"Harrison County, Kentucky",2.63,3.71,3.76,3.46,3.3
"Marion County, Texas",2.63,3.86,2.93,1.18,1.69
"Henry County, Georgia",2.62,1.85,2.69,0.98,1.27
"Red River Parish, Louisiana",2.62,2.06,2.18,1.81,0.97
"Lawrence County, Illinois",2.61,3.62,5.2,5.05,4.76
"Madison County, Kentucky",2.61,2.42,3.25,3.28,4.54
"Summers County, West Virginia",2.61,1.18,1.3,1.23,1.03
"Miami County, Indiana",2.59,3.03,6.75,5.09,5.67
"McDonald County, Missouri",2.59,2.46,3.28,0.77,1.34
"Champaign County, Ohio",2.58,3.71,3.11,6.19,5.28
"Teton County, Idaho",2.58,3.82,1.4,0.87,
"Franklin County, Florida",2.57,6.93,1.75,5.19,11.47
"Rutherford County, Tennessee",2.56,3.27,3.41,2.82,1.72
"Matanuska-Susitna Borough, Alaska",2.54,3.77,6.35,8.06,11.23
"Lafayette County, Missouri",2.54,4.13,4.52,5.91,5.14
"Pope County, Arkansas",2.54,2.47,3.8,2.94,2.38
"Mercer County, West Virginia",2.54,2.51,1.86,2.95,2.12
"Walker County, Alabama",2.54,0.78,1.39,0.86,0.58
"San Augustine County, Texas",2.53,2.06,6.94,0.8,0.69
"Waldo County, Maine",2.52,2.32,3.27,6.54,4.5
"Mifflin County, Pennsylvania",2.52,2.55,3.79,4.56,4.31
"Okmulgee County, Oklahoma",2.52,2.87,1.93,3,3.02
"Grady County, Oklahoma",2.52,0.8,1.39,1.56,1.53
"Limestone County, Alabama",2.52,2.97,1.02,1.89,1.52
"Grant County, West Virginia",2.52,1.32,0.38,1.33,1.23
"Sevier County, Utah",2.51,1.31,0.96,2.59,0.68
"Decatur County, Georgia",2.51,2.51,0.51,0.51,0.27
"Athens County, Ohio",2.49,3.01,3.14,3.53,5.99
"Andrew County, Missouri",2.48,2.75,2.29,3.72,3.86
"Franklin County, Virginia",2.48,1,0.79,0.39,
"Dougherty County, Georgia",2.47,4.19,4.45,3.59,2.63
"Lenoir County, North Carolina",2.46,0.78,1.33,0.98,1.24
"Bedford County, Pennsylvania",2.45,3.58,4.11,3.49,4.36
"Union County, Mississippi",2.45,1.47,1.49,0.46,0.67
"Polk County, Arkansas",2.43,2.76,3.8,1.84,1.76
"Logan County, Kentucky",2.42,1.86,1.73,1.72,1.35
"Pontotoc County, Oklahoma",2.42,1.53,2.34,2.02,1.28
"Hempstead County, Arkansas",2.42,1.71,1.51,1.05,1.21
"Spalding County, Georgia",2.42,2.95,1.43,0.64,0.63
"Madison County, Virginia",2.41,2.53,3.72,1.67,1.2
"Fairbanks North Star Borough, Alaska",2.4,4.3,6.38,6.58,7.41
"Mercer County, Missouri",2.4,1.32,1.73,1.77,1.28
"Mecklenburg County, Virginia",2.4,1.63,1.54,0.96,0.74
"Paulding County, Georgia",2.39,1.91,1.21,0.28,
"Lincoln County, South Dakota",2.38,3.81,7.31,7.08,7.24
"Dunklin County, Missouri",2.37,5.07,3.11,1.98,2.13
"Newton County, Georgia",2.36,3.17,1.1,0.58,1.45
"Henderson County, Illinois",2.35,2.59,4.36,6.36,3.84
"Harrison County, Ohio",2.35,3.37,3.52,3.28,3.58
"LaGrange County, Indiana",2.35,1.82,2.05,1.92,1.9
"Van Buren County, Arkansas",2.35,2.05,2.4,4.72,1.05
"Washington County, Tennessee",2.34,2.44,1.98,1.79,2.21
"Lauderdale County, Mississippi",2.33,2.28,2.4,2.71,2.36
"Ralls County, Missouri",2.32,3.47,3.67,3.93,4.38
"Davis County, Utah",2.32,4.17,3.04,2.26,4.38
"Freestone County, Texas",2.32,3.34,4.16,2.53,1.35
"Morehouse Parish, Louisiana",2.31,1.4,1.18,2.19,2.66
"Grenada County, Mississippi",2.31,1.64,1.4,2.19,1.64
"Trigg County, Kentucky",2.31,1.85,2.68,2.12,1.33
"Madison County, Missouri",2.3,3.57,3.95,5.13,5.08
"Piscataquis County, Maine",2.29,1.82,12.4,12.09,15.4
"Fulton County, Kentucky",2.29,3.27,3.9,3.48,3.34
"Simpson County, Kentucky",2.29,2.89,1.45,1.65,2.02
"Madison County, Tennessee",2.29,3.56,3.23,2.11,1.86
"Scott County, Arkansas",2.29,3.82,1.13,0.78,0.36
"Colleton County, South Carolina",2.28,1.67,1.29,1.26,1.1
"Lincoln Parish, Louisiana",2.27,3.05,2.17,5.68,1.75
"Kenai Peninsula Borough, Alaska",2.26,5.07,4.36,6.48,6.37
"Baker County, Florida",2.26,1.41,1.11,1.94,1.31
"Crawford County, Missouri",2.24,4.59,4.32,5.29,5.13
"Lincoln County, Washington",2.23,9.63,10.16,21.66,8.8
"Schuyler County, Illinois",2.22,2.82,4.1,2.81,2.39
"Oktibbeha County, Mississippi",2.21,2.56,5.18,4.69,4.28
"Dickson County, Tennessee",2.21,1.61,2.68,2.68,1.33
"Prince of Wales-Hyder Census Area, Alaska",2.21,8.09,,,
"Tyler County, West Virginia",2.19,1.32,1.29,1.59,1.55
"Marshall County, Tennessee",2.19,1.96,1.82,0.93,0.58
"Crawford County, Indiana",2.18,1.77,1.47,2.06,1.55
"Northwest Arctic Borough, Alaska",2.18,3.19,9.71,5.01,
"Jackson County, Ohio",2.17,1.05,1.01,2.52,2.66
"Bryan County, Oklahoma",2.17,0.59,0.27,0.62,0.59
"Big Horn County, Wyoming",2.16,3.93,7.25,8.48,20.9
"Boone County, Arkansas",2.16,2.63,2.91,2.47,2.07
"Monroe County, Tennessee",2.16,1.12,0.28,,
"Stephens County, Oklahoma",2.15,1.43,4.66,2.95,4.32
"St. Clair County, Missouri",2.15,0.82,0.77,0.65,0.99
"Lewis County, Missouri",2.14,4.31,6.88,7.03,7
"Cherokee County, South Carolina",2.14,1.99,1.17,0.72,0.42
"King George County, Virginia",2.12,3.5,5.73,,2.83
"Camden County, Georgia",2.12,3.28,0.9,0.99,1.31
"Dent County, Missouri",2.11,2.91,3.85,3.54,2.97
"Colbert County, Alabama",2.11,2.6,1.97,1.98,1.31
"Howard County, Arkansas",2.11,1.09,0.87,0.99,0.56
"Unicoi County, Tennessee",2.11,,,,
"Mississippi County, Missouri",2.1,2.46,3.28,3.67,4.74
"Laurens County, South Carolina",2.1,0.6,0.47,0.31,0.21
"Appomattox County, Virginia",2.1,1.04,0.49,0.59,0
"White County, Illinois",2.09,6.55,5.45,5.97,3.52
"Wythe County, Virginia",2.09,1.02,1.44,1.19,0.7
"Braxton County, West Virginia",2.09,0.98,0.99,0.97,0.65
"Marengo County, Alabama",2.08,1.84,1.1,1.26,0.84
"Putnam County, Indiana",2.07,2.79,2.86,2.06,2.65
"Comanche County, Kansas",2.07,3.54,3,2.59,2.11
"Union County, Tennessee",2.07,,,,
"Orange County, Indiana",2.06,1.86,3.04,2.99,2.59
"Orangeburg County, South Carolina",2.06,1.22,1.92,0.81,0.99
"Drew County, Arkansas",2.06,1.31,1.32,0.58,0.36
"Tallapoosa County, Alabama",2.06,2.15,1.09,0.38,0.32
"Independence County, Arkansas",2.04,0.96,1.79,1.19,0.93
"Choctaw County, Oklahoma",2.04,0.66,1.53,1.1,0.68
"Missaukee County, Michigan",2.03,5.59,3.39,5.76,7.92
"Jefferson Davis County, Mississippi",2.03,1.84,3.95,3.56,3.08
"Anderson County, Kentucky",2.03,3.97,3.33,2.75,1.99
"Todd County, Kentucky",2.03,2.99,1.27,1.16,1.07
"Laurens County, Georgia",2.02,1.53,1.4,0.8,0.72
"Wayne County, Utah",2.01,0.54,0.4,0.23,0.26
"Wirt County, West Virginia",2,1.07,7.34,1.69,0.59
"Bingham County, Idaho",1.99,4.37,7.56,4.85,7.07
"Barbour County, West Virginia",1.99,1.22,1.83,2.95,2.37
"Henry County, Tennessee",1.98,3.09,3.14,3.08,2.09
"Darlington County, South Carolina",1.98,0.73,1.08,0.95,0.54
"Boyd County, Kentucky",1.97,3.94,3.97,4.69,3.78
"Dyer County, Tennessee",1.96,2.09,1.73,1.81,0.74
"Chilton County, Alabama",1.96,1.62,0.81,0.22,0.24
"Marion County, Arkansas",1.96,2.04,1.15,1.58,
"Uinta County, Wyoming",1.95,3.8,9.32,5.49,6.14
"Stillwater County, Montana",1.95,7.55,8.44,5.13,6
"Lafayette County, Mississippi",1.95,2.33,4.9,4.64,4.51
"Grant County, Kentucky",1.95,2.33,2.48,3.25,1.43
"West Carroll Parish, Louisiana",1.95,1.21,0.85,2.23,1.03
"Hoke County, North Carolina",1.95,1.55,1.04,0.57,0.34
"Washburn County, Wisconsin",1.94,14.56,15.73,17.46,13.67
"Harris County, Georgia",1.94,2.94,0.6,0.56,0.45
"Knox County, Kentucky",1.94,2.13,2.21,1.6,0.32
"Tensas Parish, Louisiana",1.93,1.81,2.02,1.11,1.28
"Hopkins County, Kentucky",1.92,1.68,2.72,2.75,2.22
"Marion County, Alabama",1.91,1.54,0.73,1.22,0.83
"Craig County, Oklahoma",1.9,1.26,1.35,3.05,2.6
"Pendleton County, West Virginia",1.9,1.42,1.26,1.68,0.99
"Lincoln County, Tennessee",1.9,1.86,0.99,1.04,0.56
"Atchison County, Missouri",1.89,2.48,4.48,2.31,4.94
"Kalkaska County, Michigan",1.88,4.54,6.4,5.56,10.45
"Newton County, Missouri",1.88,1.73,2.51,2.41,2.15
"Stoddard County, Missouri",1.87,2.04,2.57,2.28,2.54
"Lincoln County, Montana",1.86,3.3,9.68,6.86,6.93
"Grand County, Utah",1.86,6.88,5.01,5.29,5.05
"Fountain County, Indiana",1.86,3.48,4.95,4.23,4
"Robeson County, North Carolina",1.86,1.05,1.69,0.66,0.46
"Greene County, Tennessee",1.85,1.59,1.27,1.16,0.75
"Columbus County, North Carolina",1.85,1.83,0.71,0.61,0.42
"Howell County, Missouri",1.84,2.92,3.42,3.74,3.75
"Logan County, Oklahoma",1.84,2.08,3.48,3.5,2.25
"Sullivan County, Indiana",1.84,2.31,1.94,2.42,2.23
"Lowndes County, Mississippi",1.84,2.08,1.57,1.23,1.66
"Hertford County, North Carolina",1.84,0.51,0.67,0.68,0.33
"Orange County, Vermont",1.83,4.21,1.84,8.41,10.41
"Leflore County, Mississippi",1.83,1.92,2.03,2.25,2.62
"Johnson County, Texas",1.83,1.24,4.08,0.79,0.78
"Delaware County, Oklahoma",1.83,0.46,1.04,0.76,0.46
"DeKalb County, Missouri",1.81,1.13,0.92,0.79,0.97
"Warren County, Tennessee",1.81,1.26,0.84,0.82,0.68
"Callahan County, Texas",1.81,1.11,1.55,1.92,0
"Spencer County, Kentucky",1.8,2.46,4.63,2.03,2.36
"Polk County, Tennessee",1.8,1.13,0.49,0.49,1.03
"Frontier County, Nebraska",1.79,4.35,,3.77,4.28
"Rankin County, Mississippi",1.79,2.89,2.73,2.27,1.94
"White County, Arkansas",1.79,0.97,1.06,0.27,0.9
"Bristol Bay Borough, Alaska",1.78,6.02,5.25,,11.43
"Cross County, Arkansas",1.78,1.96,3.64,3.75,2.25
"St. Clair County, Alabama",1.77,1.26,1.12,1.32,1.09
"Owen County, Kentucky",1.77,1.84,2.16,0.83,0.94
"Gallatin County, Kentucky",1.76,4.4,4.16,2.23,2.56
"Dillingham Census Area, Alaska",1.75,11.92,4.73,2.24,2.71
"Union County, Illinois",1.74,6.74,7.69,6.53,3.39
"Greene County, Indiana",1.74,2.25,2.47,2.37,2.32
"Pike County, Indiana",1.74,2.9,2.52,3.2,2.31
"Clay County, Texas",1.74,1.67,2.06,1.54,1.3
"Clark County, Kentucky",1.73,2.05,3.02,2.17,2.54
"Caldwell County, Kentucky",1.72,0.96,1.54,0.57,3.34
"Box Elder County, Utah",1.72,4.02,2.92,1.73,3.01
"Clinton County, Kentucky",1.72,0.63,0.94,0.65,0.47
"Franklin County, Tennessee",1.71,1.95,1.47,1.94,10.51
"Webster County, Nebraska",1.71,19.88,9.23,7.57,8.28
"Hampshire County, West Virginia",1.71,2.07,1.72,1.32,1.75
"Sullivan County, Tennessee",1.71,1.43,1.27,1.12,1.07
"Sequatchie County, Tennessee",1.71,1.42,0.6,0.08,
"Clay County, Indiana",1.7,1.32,3.53,3.02,2.21
"Gilmer County, West Virginia",1.7,1.12,1.24,1.25,1.3
"Jefferson County, Florida",1.7,1.85,1.19,2.42,1.21
"Roane County, West Virginia",1.7,1.07,2.94,1.27,0.92
"Bladen County, North Carolina",1.7,0.63,0.29,0.22,0.14
"Ripley County, Missouri",1.69,1.48,1.7,1.15,2.46
"Webster Parish, Louisiana",1.69,1.56,2.68,1.84,1.91
"Marshall County, Kentucky",1.69,2.49,2.01,2.15,1.67
"Page County, Virginia",1.69,1.46,1.23,1.26,0.75
"Macon County, Tennessee",1.69,1.8,0.79,0.47,
"Saline County, Illinois",1.68,3.4,4.35,4.63,4.6
"Ware County, Georgia",1.68,3.02,1.93,1.61,1.34
"Morrow County, Ohio",1.68,1.22,1.26,1.15,1.32
"Barnwell County, South Carolina",1.68,0.66,0.92,0.94,0.98
"Duplin County, North Carolina",1.67,0.54,1.14,0.17,0.25
"DeKalb County, Tennessee",1.67,4.81,0.82,0.57,
"Hardy County, West Virginia",1.66,1.09,1.72,0.7,0.32
"Montgomery County, Kentucky",1.65,1.11,1.79,1.79,1.12
"Stewart County, Tennessee",1.65,1.65,2.1,0.8,
"Macon County, Missouri",1.64,1.16,7.61,8.42,4.9
"Lowndes County, Georgia",1.64,3.66,4.47,4.66,2.5
"Catoosa County, Georgia",1.64,0.82,1.48,4.55,2.3
"Laclede County, Missouri",1.63,4.18,2.69,3.51,4.75
"Autauga County, Alabama",1.63,3.24,3.41,3,0.13
"Pamlico County, North Carolina",1.63,1.42,,,
"Bulloch County, Georgia",1.62,2.7,1.75,1.73,2.24
"Lewis County, Tennessee",1.62,1.32,0.95,0.38,
"Sierra County, California",1.61,3.77,12.04,24.11,6.51
"Lincoln County, Oklahoma",1.61,1.55,2.73,2.97,2.03
"Rowan County, Kentucky",1.61,1.56,1.99,1.23,1.95
"Highland County, Ohio",1.6,1.79,2.7,4.73,2.65
"Washington County, Virginia",1.6,0.66,0.59,2.67,2.08
"Lyon County, Kentucky",1.6,1.36,2.34,1.54,0.43
"Charlton County, Georgia",1.6,2.22,0.55,0.59,0.34
"Scotland County, Missouri",1.59,2.54,2.93,5.39,2.92
"Jessamine County, Kentucky",1.59,1.69,2.05,2.21,1.34
"Martin County, North Carolina",1.59,1.55,0.81,0.27,0.22
"Sumter County, Georgia",1.58,2.62,1.46,1.32,1.23
"Madison County, Florida",1.58,1.12,0.83,1.25,1.04
"Tift County, Georgia",1.58,3.42,1.09,1.29,0.46
"Lauderdale County, Alabama",1.57,2.1,2.37,3.49,2.28
"Bath County, Virginia",1.57,0.74,0.67,0.98,2.05
"Gallia County, Ohio",1.57,1.56,1.53,1.9,1.46
"Lee County, Mississippi",1.57,2.45,1.82,1.51,1.39
"Franklin County, Illinois",1.56,7.72,3.9,5.99,6.1
"Mayes County, Oklahoma",1.56,2.18,1.02,0.97,2.23
"Cleburne County, Arkansas",1.55,1.56,1.95,1.65,1.48
"Saline County, Arkansas",1.55,1.97,2.07,1.4,1.26
"Holt County, Missouri",1.54,1.02,1.14,2.97,2.15
"Douglas County, Missouri",1.54,1.79,2.12,1.35,1.98
"Alcorn County, Mississippi",1.54,1.2,0.82,1.26,1.05
"Juniata County, Pennsylvania",1.54,1.07,1.47,1.42,1.01
"Copiah County, Mississippi",1.54,0.95,0.66,0.59,0.69
"Bienville Parish, Louisiana",1.54,0.6,0.56,0.79,0.38
"Millard County, Utah",1.54,0.61,0.44,0.44,0.3
"Sharp County, Arkansas",1.53,2.73,5.48,4.61,3.22
"Russell County, Alabama",1.53,3.01,1.89,1.82,2.07
"Grundy County, Missouri",1.53,3.21,1.21,1.76,1.92
"Weakley County, Tennessee",1.53,0.7,0.81,1.23,1.74
"Switzerland County, Indiana",1.53,0.85,1.62,2.96,0.91
"Dillon County, South Carolina",1.53,0.4,0.49,0.66,0.48
"McDowell County, West Virginia",1.52,1.42,1.72,2.22,2.82
"Toombs County, Georgia",1.52,3.64,2.59,2.28,1.06
"Larue County, Kentucky",1.51,2.61,6.63,1.86,2.26
"Robertson County, Tennessee",1.51,1.36,2.48,1,0.77
"Madison County, Idaho",1.51,1.55,0.56,0.17,0.22
"Lincoln County, Mississippi",1.5,1.16,1.62,1.63,1.33
"Barton County, Missouri",1.49,1.81,1.65,2,3.97
"Taylor County, Florida",1.49,1.23,1.93,1.26,1.09
"Cheatham County, Tennessee",1.49,1.28,2.77,0.59,1
"Bell County, Kentucky",1.49,1.3,1.86,1.21,0.84
"Dixie County, Florida",1.49,1,1.3,1.4,0
"Pendleton County, Kentucky",1.48,3.76,3.9,5.1,3.64
"Christian County, Missouri",1.47,3.5,4.31,3.42,4.45
"Caldwell Parish, Louisiana",1.47,0.91,0.67,0.62,0.57
"Pike County, Arkansas",1.47,2.21,0.82,,0.53
"Concordia Parish, Louisiana",1.46,1.9,2.04,3.93,2.82
"Monroe County, Ohio",1.46,5.16,6.13,6.74,1.22
"Chickasaw County, Mississippi",1.46,2.35,1.64,0.53,0.84
"Arkansas County, Arkansas",1.46,1.58,3.09,2.91,0.61
"Jackson County, West Virginia",1.45,0.91,1.45,1.31,2.06
"Le Flore County, Oklahoma",1.45,0.6,0.38,0.75,1.57
